,a01,stime_h_xxa,stime_m_xxa,res_id_xxa,consent_xxa,xxa_slno,xxa_pid,xxa_mid,xxa_01,xxa_02,xxa_03,xxa_04,xxa_05,xxa_06,xxa_07,xxa_08,xxa_09,xxa_10,xxa_11,xxa_12,xxa_13,xxa_14,xxa_15a,xxa_15b,xxa_15c,xxa_16,xxa_17a,xxa_17b,xxa_17c,xxa_18a,xxa_18b,xxa_18c,etime_h_xxa,etime_m_xxa,flag,hhid2,hh_type,round
2400,2287.1,14.0,47.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,48.0,,2287.1,BIHS and additional hhs for FTF,Round 3 (2018-19)
2401,2287.2,9.0,11.0,7.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,12.0,,2287.2,BIHS and additional hhs for FTF,Round 3 (2018-19)
2402,2288.0,8.0,56.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,57.0,,2288,BIHS and additional hhs for FTF,Round 3 (2018-19)
2403,2289.0,9.0,20.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,21.0,,2289,BIHS and additional hhs for FTF,Round 3 (2018-19)
2404,2290.0,14.0,37.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,38.0,,2290,BIHS and additional hhs for FTF,Round 3 (2018-19)
2405,2291.0,9.0,9.0,4.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,,2291,BIHS and additional hhs for FTF,Round 3 (2018-19)
2406,2292.0,8.0,44.0,4.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,45.0,,2292,BIHS and additional hhs for FTF,Round 3 (2018-19)
2407,2293.0,10.0,11.0,4.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,12.0,,2293,BIHS and additional hhs for FTF,Round 3 (2018-19)
2408,2294.0,8.0,23.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,24.0,,2294,BIHS and additional hhs for FTF,Round 3 (2018-19)
2409,2295.0,8.0,36.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,37.0,,2295,BIHS and additional hhs for FTF,Round 3 (2018-19)
2410,2296.0,12.0,9.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,10.0,,2296,BIHS and additional hhs for FTF,Round 3 (2018-19)
2411,2297.1,8.0,35.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,36.0,,2297.1,BIHS and additional hhs for FTF,Round 3 (2018-19)
2412,2297.2,13.0,3.0,6.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,,2297.2,BIHS and additional hhs for FTF,Round 3 (2018-19)
2413,2298.0,8.0,56.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,57.0,,2298,BIHS and additional hhs for FTF,Round 3 (2018-19)
2414,2299.0,15.0,25.0,1.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,26.0,,2299,BIHS and additional hhs for FTF,Round 3 (2018-19)
2415,2300.0,9.0,26.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,27.0,,2300,BIHS and additional hhs for FTF,Round 3 (2018-19)
2416,2301.0,9.0,10.0,6.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,12.0,,2301,BIHS and additional hhs for FTF,Round 3 (2018-19)
2417,2302.0,9.0,22.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,23.0,,2302,BIHS and additional hhs for FTF,Round 3 (2018-19)
2418,2304.0,9.0,44.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,45.0,,2304,BIHS and additional hhs for FTF,Round 3 (2018-19)
2419,2305.0,8.0,46.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,46.0,,2305,BIHS and additional hhs for FTF,Round 3 (2018-19)
2420,2306.0,9.0,11.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,12.0,,2306,BIHS and additional hhs for FTF,Round 3 (2018-19)
2421,2307.0,9.0,11.0,6.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,12.0,,2307,BIHS and additional hhs for FTF,Round 3 (2018-19)
2422,2308.1,9.0,51.0,5.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,53.0,,2308.1,BIHS and additional hhs for FTF,Round 3 (2018-19)
2423,2308.2,8.0,51.0,8.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,52.0,,2308.2,BIHS and additional hhs for FTF,Round 3 (2018-19)
2424,2309.0,8.0,58.0,2.0,Yes,1,81.0,3.0,25.0,13.0,Completed class IX,Completed class IX,Completed class VIII,Completed class VIII,18.0,Never attended school,Never attended school,Yes,Small trader (roadside stand or stall),Yes,0.0,0.0,0.0,130000.0,20000.0,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable; she was married after turning 18,,,9.0,12.0,,2309,BIHS and additional hhs for FTF,Round 3 (2018-19)
2425,2309.0,,,2.0,Yes,2,82.0,4.0,26.0,12.0,HSC/Alim,SSC/ Dakhil,Completed class IX,Completed class IX,18.0,Never attended school,Never attended school,Yes,Small trader (roadside stand or stall),Yes,0.0,1.0,30000.0,130000.0,20000.0,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable; she was married after turning 18,,,,,,2309,BIHS and additional hhs for FTF,Round 3 (2018-19)
2426,2310.0,8.0,46.0,2.0,Yes,1,81.0,3.0,27.0,12.0,HSC/Alim,HSC/Alim,HSC/Alim,HSC/Alim,22.0,Completed class V,Completed class IX,Yes,Working own farm (crop),Yes,0.0,1.0,0.0,0.0,0.0,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable; she was married after turning 18,,,8.0,55.0,,2310,BIHS and additional hhs for FTF,Round 3 (2018-19)
2427,2311.1,8.0,52.0,1.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,55.0,,2311.1,BIHS and additional hhs for FTF,Round 3 (2018-19)
2428,2311.2,9.0,54.0,3.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,55.0,,2311.2,BIHS and additional hhs for FTF,Round 3 (2018-19)
2429,2312.0,9.0,13.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,15.0,,2312,BIHS and additional hhs for FTF,Round 3 (2018-19)
2430,2313.0,9.0,3.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.0,,2313,BIHS and additional hhs for FTF,Round 3 (2018-19)
2431,2314.0,9.0,2.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,,2314,BIHS and additional hhs for FTF,Round 3 (2018-19)
2432,2315.0,9.0,51.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,52.0,,2315,BIHS and additional hhs for FTF,Round 3 (2018-19)
2433,2316.0,8.0,56.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,57.0,,2316,BIHS and additional hhs for FTF,Round 3 (2018-19)
2434,2317.0,15.0,6.0,2.0,Yes,1,81.0,3.0,24.0,12.0,HSC/Alim,SSC/ Dakhil,MA/MSC and above Kamil,MA/MSC and above Kamil,18.0,Completed class IV,Completed class IV,Yes,Earth work (govt. program),Yes,0.0,0.0,0.0,0.0,0.0,Don?t know,Don?t know,Don?t know,Don?t know,Not applicable; she was married after turning 18,,,15.0,14.0,,2317,BIHS and additional hhs for FTF,Round 3 (2018-19)
2435,2318.0,8.0,51.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,53.0,,2318,BIHS and additional hhs for FTF,Round 3 (2018-19)
2436,2319.0,9.0,30.0,5.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,32.0,,2319,BIHS and additional hhs for FTF,Round 3 (2018-19)
2437,2320.0,13.0,2.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,,2320,BIHS and additional hhs for FTF,Round 3 (2018-19)
2438,2321.0,8.0,10.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.0,,2321,BIHS and additional hhs for FTF,Round 3 (2018-19)
2439,2322.0,8.0,27.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,29.0,,2322,BIHS and additional hhs for FTF,Round 3 (2018-19)
2440,2323.0,8.0,47.0,2.0,Yes,1,81.0,3.0,27.0,14.0,MA/MSC and above Kamil,BA/BSC Honours/Fazil,MA/MSC and above Kamil,MA/MSC and above Kamil,22.0,Completed class VI,Never attended school,Yes,Factory worker,Yes,2.0,1.0,0.0,0.0,0.0,200000.0,0.0,100000.0,0.0,Not applicable; she was married after turning 18,,,8.0,59.0,,2323,BIHS and additional hhs for FTF,Round 3 (2018-19)
2441,2324.0,8.0,28.0,7.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,24.0,,2324,BIHS and additional hhs for FTF,Round 3 (2018-19)
2442,2325.0,8.0,39.0,1.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,41.0,,2325,BIHS and additional hhs for FTF,Round 3 (2018-19)
2443,2327.0,9.0,7.0,2.0,Yes,1,81.0,6.0,22.0,13.0,Completed class V,Completed class V,Completed class V,Completed class V,16.0,Completed class IV,Completed class IV,Yes,Rickshaw/van pulling,Yes,1.0,0.0,0.0,0.0,4000.0,50000.0,0.0,600.0,4000.0,Thought the groom was very good and they might not get such,,,9.0,16.0,,2327,BIHS and additional hhs for FTF,Round 3 (2018-19)
2444,2328.0,8.0,52.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,53.0,,2328,BIHS and additional hhs for FTF,Round 3 (2018-19)
2445,2329.0,8.0,46.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,48.0,,2329,BIHS and additional hhs for FTF,Round 3 (2018-19)
2446,2330.0,8.0,45.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,51.0,,2330,BIHS and additional hhs for FTF,Round 3 (2018-19)
2447,2331.0,15.0,6.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,6.0,,2331,BIHS and additional hhs for FTF,Round 3 (2018-19)
2448,2332.0,14.0,16.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,18.0,,2332,BIHS and additional hhs for FTF,Round 3 (2018-19)
2449,2333.0,8.0,41.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,42.0,,2333,BIHS and additional hhs for FTF,Round 3 (2018-19)
2450,2334.0,15.0,53.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,54.0,,2334,BIHS and additional hhs for FTF,Round 3 (2018-19)
2451,2336.0,15.0,14.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,2336,BIHS and additional hhs for FTF,Round 3 (2018-19)
2452,2337.0,9.0,6.0,2.0,Yes,1,81.0,3.0,31.0,14.0,BA/BSC Pass/Fazil,BA/BSC Pass/Fazil,Completed class IX,Completed class IX,24.0,Completed class I,Completed class I,Yes,Share cropper/tenant,Yes,1.0,1.0,0.0,50000.0,0.0,100000.0,0.0,0.0,2000.0,Not applicable; she was married after turning 18,,,9.0,17.0,,2337,BIHS and additional hhs for FTF,Round 3 (2018-19)
2453,2338.0,8.0,26.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,28.0,,2338,BIHS and additional hhs for FTF,Round 3 (2018-19)
2454,2339.1,9.0,38.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,53.0,,2339.1,BIHS and additional hhs for FTF,Round 3 (2018-19)
2455,2339.2,8.0,49.0,6.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,50.0,,2339.2,BIHS and additional hhs for FTF,Round 3 (2018-19)
2456,2340.0,8.0,40.0,7.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,41.0,,2340,BIHS and additional hhs for FTF,Round 3 (2018-19)
2457,2341.0,9.0,11.0,2.0,Yes,1,81.0,4.0,25.0,14.0,Completed class V,Completed class V,Completed class IV,Completed class IV,18.0,Never attended school,Never attended school,Yes,Share cropper/tenant,Yes,2.0,2.0,20000.0,45000.0,0.0,5000.0,5000.0,25000.0,0.0,Not applicable; she was married after turning 18,,,9.0,20.0,,2341,BIHS households,Round 3 (2018-19)
2458,2342.0,9.0,41.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,41.0,,2342,BIHS households,Round 3 (2018-19)
2459,2343.0,8.0,30.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,31.0,,2343,BIHS households,Round 3 (2018-19)
2460,2344.0,10.0,12.0,7.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,13.0,,2344,BIHS households,Round 3 (2018-19)
2461,2345.0,9.0,0.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,2345,BIHS households,Round 3 (2018-19)
2462,2346.0,14.0,25.0,3.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,26.0,,2346,BIHS households,Round 3 (2018-19)
2463,2347.0,9.0,16.0,4.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,17.0,,2347,BIHS households,Round 3 (2018-19)
2464,2350.0,9.0,20.0,3.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,21.0,,2350,BIHS households,Round 3 (2018-19)
2465,2351.0,9.0,1.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,,2351,BIHS households,Round 3 (2018-19)
2466,2352.0,14.0,40.0,1.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,41.0,,2352,BIHS households,Round 3 (2018-19)
2467,2353.0,9.0,10.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,,2353,BIHS households,Round 3 (2018-19)
2468,2354.0,9.0,24.0,2.0,Yes,1,81.0,3.0,18.0,14.0,Completed class V,Completed class V,Never attended school,Never attended school,16.0,Never attended school,Never attended school,Yes,Share cropper/tenant,Yes,0.0,4.0,50000.0,40000.0,20000.0,120000.0,0.0,0.0,15000.0,"Economic condition was poor to support her (food, education,",,,9.0,30.0,,2354,BIHS households,Round 3 (2018-19)
2469,2355.1,9.0,10.0,1.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,,2355.1,BIHS households,Round 3 (2018-19)
2470,2355.2,9.0,24.0,5.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,26.0,,2355.2,BIHS households,Round 3 (2018-19)
2471,2356.0,12.0,15.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,16.0,,2356,BIHS households,Round 3 (2018-19)
2472,2357.0,9.0,12.0,2.0,Yes,1,81.0,4.0,25.0,12.0,Completed class V,Completed class V,Completed class V,Completed class V,15.0,Never attended school,Never attended school,Yes,Working own farm (crop),Yes,2.0,3.0,0.0,42000.0,20000.0,Don?t know,0.0,20000.0,0.0,"Economic condition was poor to support her (food, education,",,,9.0,20.0,,2357,BIHS households,Round 3 (2018-19)
2473,2357.0,,,2.0,Yes,2,82.0,5.0,20.0,12.0,Completed class VII,Completed class VII,Never attended school,Never attended school,18.0,Never attended school,Never attended school,Yes,Working own farm (crop),Yes,2.0,3.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,"Economic condition was poor to support her (food, education,",,,,,,2357,BIHS households,Round 3 (2018-19)
2474,2358.0,8.0,43.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,45.0,,2358,BIHS households,Round 3 (2018-19)
2475,2359.0,9.0,45.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,46.0,,2359,BIHS households,Round 3 (2018-19)
2476,2360.0,10.0,1.0,17.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,,2360,BIHS households,Round 3 (2018-19)
2477,2361.0,8.0,33.0,1.0,Yes,1,81.0,2.0,24.0,13.0,Completed class IX,Completed class IX,SSC/ Dakhil,SSC/ Dakhil,15.0,Completed class V,Completed class V,Yes,Small trader (roadside stand or stall),Yes,2.0,2.0,0.0,110000.0,0.0,400000.0,0.0,70000.0,0.0,Thought the groom was very good and they might not get such,,,8.0,37.0,,2361,BIHS households,Round 3 (2018-19)
2478,2362.0,10.0,11.0,6.0,Yes,1,81.0,3.0,26.0,13.0,SSC/ Dakhil,SSC/ Dakhil,Completed class VI,Completed class VI,21.0,Never attended school,Never attended school,No,,Yes,2.0,2.0,0.0,5000.0,0.0,Don?t know,0.0,0.0,0.0,Not applicable; she was married after turning 18,,,10.0,17.0,,2362,BIHS households,Round 3 (2018-19)
2479,2363.0,9.0,8.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.0,,2363,BIHS households,Round 3 (2018-19)
2480,2364.0,12.0,35.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,36.0,,2364,BIHS households,Round 3 (2018-19)
2481,2365.0,9.0,20.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,21.0,,2365,BIHS households,Round 3 (2018-19)
2482,2366.0,8.0,39.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,40.0,,2366,BIHS households,Round 3 (2018-19)
2483,2367.0,14.0,55.0,1.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,57.0,,2367,BIHS households,Round 3 (2018-19)
2484,2368.0,9.0,0.0,2.0,Yes,1,81.0,4.0,21.0,12.0,Completed class V,Completed class V,Completed class V,Completed class V,20.0,Never attended school,Never attended school,Yes,Agricultural day labor,Yes,3.0,2.0,20000.0,0.0,3000.0,Don?t know,Don?t know,Don?t know,Don?t know,Not applicable; she was married after turning 18,,,9.0,4.0,,2368,BIHS households,Round 3 (2018-19)
2485,2369.0,14.0,1.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,,2369,BIHS households,Round 3 (2018-19)
2486,2370.0,9.0,3.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.0,,2370,BIHS households,Round 3 (2018-19)
2487,2371.0,10.0,0.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,,2371,BIHS households,Round 3 (2018-19)
2488,2372.0,9.0,0.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,2372,BIHS households,Round 3 (2018-19)
2489,2373.0,9.0,33.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,33.0,,2373,BIHS households,Round 3 (2018-19)
2490,2374.0,9.0,31.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,32.0,,2374,BIHS households,Round 3 (2018-19)
2491,2375.0,16.0,8.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,9.0,,2375,BIHS households,Round 3 (2018-19)
2492,2376.0,14.0,22.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,24.0,,2376,BIHS households,Round 3 (2018-19)
2493,2377.0,8.0,40.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,40.0,,2377,BIHS households,Round 3 (2018-19)
2494,2378.0,9.0,10.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,,2378,BIHS households,Round 3 (2018-19)
2495,2379.0,9.0,0.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,2379,BIHS households,Round 3 (2018-19)
2496,2380.0,9.0,45.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,47.0,,2380,BIHS households,Round 3 (2018-19)
2497,2381.1,9.0,7.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,,2381.1,BIHS households,Round 3 (2018-19)
2498,2381.2,10.0,4.0,8.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,6.0,,2381.2,BIHS households,Round 3 (2018-19)
2499,2381.3,9.0,10.0,9.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,,2381.3,BIHS households,Round 3 (2018-19)
2500,2382.1,14.0,34.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,36.0,,2382.1,BIHS households,Round 3 (2018-19)
2501,2382.2,9.0,1.0,7.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,2382.2,BIHS households,Round 3 (2018-19)
2502,2383.0,9.0,14.0,2.0,Yes,1,81.0,3.0,25.0,12.0,Completed class IX,Completed class IX,Completed class IX,Completed class IX,19.0,Completed class V,Completed class V,Yes,Medium trader (shop or small store),Yes,1.0,5.0,0.0,65000.0,0.0,Don?t know,0.0,0.0,0.0,Not applicable; she was married after turning 18,,,9.0,20.0,,2383,BIHS households,Round 3 (2018-19)
2503,2384.0,17.0,59.0,5.0,Yes,1,81.0,4.0,28.0,13.0,Completed class IX,Completed class IX,Completed class IX,Completed class IX,23.0,Never attended school,Completed class V,Yes,Retired,Yes,2.0,3.0,0.0,100000.0,50000.0,Don?t know,0.0,7000.0,0.0,Not applicable; she was married after turning 18,,,18.0,5.0,,2384,BIHS households,Round 3 (2018-19)
2504,2386.0,9.0,30.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,30.0,,2386,BIHS households,Round 3 (2018-19)
2505,2387.0,9.0,1.0,6.0,Yes,1,81.0,4.0,27.0,13.0,SSC/ Dakhil,SSC/ Dakhil,SSC/ Dakhil,SSC/ Dakhil,24.0,Never attended school,Never attended school,No,,Yes,2.0,3.0,0.0,80000.0,40000.0,Don?t know,Don?t know,Don?t know,Don?t know,Not applicable; she was married after turning 18,,,9.0,7.0,,2387,BIHS households,Round 3 (2018-19)
2506,2388.0,14.0,25.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,26.0,,2388,BIHS households,Round 3 (2018-19)
2507,2389.0,9.0,45.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,48.0,,2389,BIHS households,Round 3 (2018-19)
2508,2390.0,9.0,42.0,4.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,43.0,,2390,BIHS households,Round 3 (2018-19)
2509,2391.0,10.0,5.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,7.0,,2391,BIHS households,Round 3 (2018-19)
2510,2392.0,14.0,22.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,24.0,,2392,BIHS households,Round 3 (2018-19)
2511,2393.0,14.0,1.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,,2393,BIHS households,Round 3 (2018-19)
2512,2394.0,12.0,30.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,30.0,,2394,BIHS households,Round 3 (2018-19)
2513,2396.0,11.0,40.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,40.0,,2396,BIHS households,Round 3 (2018-19)
2514,2397.0,9.0,26.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,28.0,,2397,BIHS households,Round 3 (2018-19)
2515,2398.0,10.0,0.0,5.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,2398,BIHS households,Round 3 (2018-19)
2516,2400.0,16.0,2.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0,,2400,BIHS households,Round 3 (2018-19)
2517,2403.1,9.0,15.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,16.0,,2403.1,BIHS households,Round 3 (2018-19)
2518,2403.2,14.0,15.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,15.0,,2403.2,BIHS households,Round 3 (2018-19)
2519,2404.1,9.0,2.0,2.0,Yes,1,81.0,3.0,29.0,13.0,Completed class VIII,Completed class VIII,Completed class V,Completed class V,18.0,Never attended school,Never attended school,No,,Yes,4.0,1.0,0.0,45000.0,10000.0,100000.0,0.0,0.0,0.0,Not applicable; she was married after turning 18,,,9.0,4.0,,2404.1,BIHS households,Round 3 (2018-19)
2520,2404.2,9.0,12.0,5.0,Yes,1,81.0,3.0,29.0,13.0,Completed class VIII,Completed class VIII,Completed class V,Completed class V,18.0,Never attended school,Never attended school,No,,Yes,4.0,1.0,0.0,45000.0,10000.0,100000.0,0.0,0.0,0.0,Not applicable; she was married after turning 18,,,9.0,17.0,,2404.2,BIHS households,Round 3 (2018-19)
2521,2405.0,8.0,58.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,58.0,,2405,BIHS households,Round 3 (2018-19)
2522,2406.0,9.0,12.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,20.0,,2406,BIHS households,Round 3 (2018-19)
2523,2409.0,9.0,17.0,5.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,25.0,,2409,BIHS households,Round 3 (2018-19)
2524,2410.0,9.0,1.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,2410,BIHS households,Round 3 (2018-19)
2525,2412.0,9.0,15.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,16.0,,2412,BIHS households,Round 3 (2018-19)
2526,2413.0,8.0,51.0,2.0,Yes,1,81.0,4.0,22.0,13.0,HSC/Alim,HSC/Alim,SSC/ Dakhil,SSC/ Dakhil,21.0,Completed class V,Completed class V,Yes,Agricultural day labor,Yes,2.0,1.0,150000.0,0.0,0.0,30000.0,0.0,125000.0,0.0,Not applicable; she was married after turning 18,,,8.0,55.0,,2413,BIHS households,Round 3 (2018-19)
2527,2414.0,8.0,55.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,55.0,,2414,BIHS households,Round 3 (2018-19)
2528,2415.0,8.0,41.0,1.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,41.0,,2415,BIHS households,Round 3 (2018-19)
2529,2416.0,8.0,52.0,1.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,53.0,,2416,BIHS households,Round 3 (2018-19)
2530,2417.1,9.0,2.0,8.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,,2417.1,BIHS households,Round 3 (2018-19)
2531,2417.2,13.0,30.0,4.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,31.0,,2417.2,BIHS households,Round 3 (2018-19)
2532,2417.3,9.0,10.0,7.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,,2417.3,BIHS households,Round 3 (2018-19)
